date,spprice,dividend,earnings,infl,lrir10,realprice,realpricelag,realpricelag2,realpricelag3,realpricelag4,realdividend,realtotalreturn,realearnings,realtrscaledearnings,CAPE,TRCAPE,excessCAPE,bond,realbond,dp,dy,ep,de
6/1/1924,8.63,0.54,0.96,17,3.98,157.2,163.53,170.14,167.51,164.38,9.84,2621.14,17.4,290.06,8.05,11.6,0.14,1,6.75,15.98,6.26,9.04,56.54
7/1/1924,9.03,0.54,0.95,17.1,3.96,163.53,170.14,167.51,164.38,173.56,9.81,2740.22,17.22,288.53,8.38,12.07,0.13,1,6.74,16.67,6,9.5,56.97
8/1/1924,9.34,0.54,0.95,17,3.94,170.14,167.51,164.38,173.56,181.86,9.9,2864.79,17.24,290.37,8.72,12.56,0.13,1,6.81,17.19,5.82,9.87,57.39
9/1/1924,9.25,0.55,0.94,17.1,3.93,167.51,164.38,173.56,181.86,189.38,9.87,2834.44,17.07,288.81,8.58,12.36,0.13,1,6.81,16.97,5.89,9.81,57.82
10/1/1924,9.13,0.55,0.94,17.2,3.91,164.38,173.56,181.86,189.38,192.1,9.84,2795.28,16.89,287.27,8.42,12.13,0.13,1,6.8,16.7,5.99,9.73,58.26
11/1/1924,9.64,0.55,0.93,17.2,3.89,173.56,181.86,189.38,192.1,185.98,9.87,2965.41,16.82,287.37,8.89,12.8,0.13,1,6.83,17.58,5.69,10.32,58.69
12/1/1924,10.16,0.55,0.93,17.3,3.88,181.86,189.38,192.1,185.98,185.08,9.85,3121.32,16.65,285.71,9.31,13.41,0.12,1,6.82,18.47,5.41,10.92,59.14
1/1/1925,10.58,0.55,0.96,17.3,3.86,189.38,192.1,185.98,185.08,189.92,9.92,3264.54,17.12,295.2,9.69,13.95,0.12,1,6.85,19.09,5.24,11.06,57.93
2/1/1925,10.67,0.56,0.98,17.2,3.85,192.1,185.98,185.08,189.92,191.11,10.05,3325.89,17.7,306.5,9.83,14.14,0.12,1,6.92,19.11,5.23,10.85,56.78
3/1/1925,10.39,0.56,1.01,17.3,3.83,185.98,185.08,189.92,191.11,194.2,10.07,3234.42,18.08,314.41,9.52,13.69,0.12,1,6.91,18.47,5.41,10.29,55.69
4/1/1925,10.28,0.57,1.04,17.2,3.82,185.08,189.92,191.11,194.2,196.82,10.2,3233.57,18.67,326.19,9.48,13.62,0.12,1,6.98,18.14,5.51,9.91,54.65
5/1/1925,10.61,0.57,1.06,17.3,3.8,189.92,191.11,194.2,196.82,201.37,10.22,3332.96,19.03,333.92,9.73,13.96,0.12,1,6.98,18.59,5.38,9.98,53.7
6/1/1925,10.8,0.58,1.09,17.5,3.79,191.11,194.2,196.82,201.37,208.02,10.17,3368.75,19.29,339.99,9.8,14.04,0.12,1,6.93,18.78,5.32,9.91,52.75
7/1/1925,11.1,0.58,1.12,17.7,3.77,194.2,196.82,201.37,208.02,210.92,10.13,3438.09,19.54,345.98,9.96,14.26,0.12,1,6.88,19.16,5.22,9.94,51.85
8/1/1925,11.25,0.58,1.14,17.7,3.76,196.82,201.37,208.02,210.92,215.56,10.21,3499.61,20,355.56,10.11,14.45,0.12,1,6.91,19.29,5.18,9.84,51.03
9/1/1925,11.51,0.59,1.17,17.7,3.74,201.37,208.02,210.92,215.56,218.85,10.28,3595.72,20.47,365.51,10.36,14.78,0.12,1,6.94,19.59,5.1,9.84,50.21
10/1/1925,11.89,0.59,1.2,17.7,3.73,208.02,210.92,215.56,218.85,219.19,10.35,3729.83,20.94,375.49,10.72,15.26,0.11,1,6.97,20.09,4.98,9.93,49.43
11/1/1925,12.26,0.6,1.22,18,3.71,210.92,215.56,218.85,219.19,205.46,10.25,3797.12,21.04,378.78,10.89,15.46,0.11,1,6.88,20.58,4.86,10.02,48.72
12/1/1925,12.46,0.6,1.25,17.9,3.7,215.56,218.85,219.19,205.46,198.6,10.38,3896.19,21.63,390.87,11.15,15.79,0.11,1,6.95,20.77,4.82,9.97,48
1/1/1926,12.65,0.61,1.25,17.9,3.68,218.85,219.19,205.46,198.6,201.11,10.51,3971.43,21.61,392.12,11.34,16.02,0.11,1.01,6.98,20.82,4.8,10.13,48.64
2/1/1926,12.67,0.62,1.25,17.9,3.65,219.19,205.46,198.6,201.11,211.87,10.64,3993.8,21.59,393.39,11.39,16.04,0.11,1.01,7.02,20.6,4.85,10.15,49.28
3/1/1926,11.81,0.62,1.25,17.8,3.62,205.46,198.6,201.11,211.87,223.32,10.83,3760.07,21.71,397.34,10.71,15.05,0.11,1.01,7.1,18.97,5.27,9.46,49.88
4/1/1926,11.48,0.63,1.25,17.9,3.6,198.6,201.11,211.87,223.32,233.5,10.9,3651.21,21.57,396.61,10.4,14.56,0.11,1.01,7.09,18.22,5.49,9.21,50.52
5/1/1926,11.56,0.64,1.25,17.8,3.57,201.11,211.87,223.32,233.5,235.7,11.09,3714.3,21.68,400.35,10.58,14.77,0.11,1.01,7.17,18.13,5.51,9.28,51.16
6/1/1926,12.11,0.65,1.25,17.7,3.54,211.87,223.32,233.5,235.7,229.09,11.28,3930.37,21.78,404.07,11.2,15.59,0.1,1.01,7.25,18.78,5.33,9.73,51.81
7/1/1926,12.62,0.65,1.24,17.5,3.51,223.32,233.5,235.7,229.09,230.77,11.55,4160.55,22.01,410.12,11.87,16.47,0.1,1.01,7.37,19.34,5.17,10.14,52.45
8/1/1926,13.12,0.66,1.24,17.4,3.48,233.5,235.7,229.09,230.77,236.01,11.75,4368.49,22.12,413.87,12.49,17.26,0.09,1.01,7.45,19.88,5.03,10.56,53.1
9/1/1926,13.32,0.67,1.24,17.5,3.45,235.7,229.09,230.77,236.01,237.12,11.81,4428.15,21.98,412.9,12.69,17.47,0.09,1.01,7.45,19.96,5.01,10.72,53.74
10/1/1926,13.02,0.68,1.24,17.6,3.43,229.09,230.77,236.01,237.12,243.11,11.88,4322.42,21.85,412.32,12.43,17.03,0.09,1.01,7.45,19.29,5.18,10.48,54.35
11/1/1926,13.19,0.68,1.24,17.7,3.4,230.77,236.01,237.12,243.11,248.27,11.94,4372.89,21.71,411.43,12.62,17.22,0.09,1.01,7.44,19.33,5.17,10.63,55
12/1/1926,13.49,0.69,1.24,17.7,3.37,236.01,237.12,243.11,248.27,254.36,12.07,4491.42,21.69,412.85,13.01,17.68,0.09,1.01,7.48,19.55,5.11,10.88,55.65
1/1/1927,13.4,0.7,1.23,17.5,3.34,237.12,243.11,248.27,254.36,261.62,12.33,4531.99,21.75,415.66,13.19,17.84,0.08,1,7.61,19.23,5.2,10.9,56.69
2/1/1927,13.66,0.7,1.22,17.4,3.34,243.11,248.27,254.36,261.62,261.99,12.52,4666.41,21.68,416.08,13.63,18.36,0.08,1,7.67,19.42,5.15,11.22,57.74
3/1/1927,13.87,0.71,1.21,17.3,3.34,248.27,254.36,261.62,261.99,272.44,12.71,4785.87,21.62,416.82,14.03,18.81,0.08,1,7.74,19.54,5.12,11.48,58.77
4/1/1927,14.21,0.72,1.2,17.3,3.34,254.36,261.62,261.99,272.44,288.61,12.83,4923.79,21.43,414.76,14.49,19.34,0.07,1,7.76,19.83,5.04,11.87,59.87
5/1/1927,14.7,0.72,1.19,17.4,3.34,261.62,261.99,272.44,288.61,303.23,12.87,5085.07,21.11,410.26,15,19.94,0.06,1,7.74,20.32,4.92,12.39,60.99
6/1/1927,14.89,0.73,1.18,17.6,3.34,261.99,272.44,288.61,303.23,296.86,12.84,5113.07,20.67,403.48,15.12,20.01,0.06,1,7.67,20.4,4.9,12.67,62.13
7/1/1927,15.22,0.74,1.16,17.3,3.34,272.44,288.61,303.23,296.86,305.37,13.19,5338.46,20.84,408.28,15.82,20.85,0.06,1,7.83,20.66,4.84,13.08,63.29
8/1/1927,16.03,0.74,1.15,17.2,3.33,288.61,303.23,296.86,305.37,312.53,13.38,5677.12,20.76,408.34,16.86,22.14,0.05,1,7.9,21.57,4.64,13.9,64.47
9/1/1927,16.94,0.75,1.14,17.3,3.33,303.23,296.86,305.37,312.53,313.79,13.43,5986.73,20.46,403.94,17.82,23.29,0.05,1,7.87,22.59,4.43,14.82,65.62
10/1/1927,16.68,0.76,1.13,17.4,3.33,296.86,305.37,312.53,313.79,313.65,13.47,5883.12,20.15,399.26,17.54,22.84,0.05,1,7.85,22.04,4.54,14.73,66.85
11/1/1927,17.06,0.76,1.12,17.3,3.33,305.37,312.53,313.79,313.65,330.5,13.66,6074.49,20.07,399.15,18.13,23.52,0.05,1,7.92,22.35,4.47,15.22,68.09
12/1/1927,17.46,0.77,1.11,17.3,3.33,312.53,313.79,313.65,330.5,351.32,13.78,6239.77,19.87,396.69,18.65,24.1,0.04,1,7.94,22.68,4.41,15.73,69.37
1/1/1928,17.53,0.78,1.13,17.3,3.33,313.79,313.65,330.5,351.32,360.08,13.9,6287.91,20.28,406.4,18.81,24.22,0.04,1,7.96,22.57,4.43,15.47,68.55
2/1/1928,17.32,0.78,1.16,17.1,3.35,313.65,330.5,351.32,360.08,344.44,14.19,6308.94,20.92,420.72,18.87,24.22,0.04,1,8.06,22.11,4.52,15,67.82
3/1/1928,18.25,0.79,1.18,17.1,3.38,330.5,351.32,360.08,344.44,346.98,14.31,6671.68,21.31,430.28,19.94,25.51,0.04,1,8.07,23.1,4.33,15.51,67.12
4/1/1928,19.4,0.8,1.2,17.1,3.4,351.32,360.08,344.44,346.98,358.2,14.43,7116.36,21.73,440.19,21.26,27.1,0.03,1,8.08,24.35,4.11,16.17,66.39
5/1/1928,20,0.8,1.22,17.2,3.42,360.08,344.44,346.98,358.2,378.94,14.46,7318.21,22,447.14,21.83,27.73,0.03,1,8.04,24.9,4.02,16.37,65.74
6/1/1928,19.02,0.81,1.25,17.1,3.44,344.44,346.98,358.2,378.94,388.89,14.67,7025.16,22.55,459.85,20.91,26.48,0.03,1,8.09,23.48,4.26,15.28,65.06
7/1/1928,19.16,0.82,1.27,17.1,3.47,346.98,358.2,378.94,388.89,415.17,14.79,7102.01,22.96,470.01,21.08,26.61,0.03,1,8.1,23.46,4.26,15.11,64.41
8/1/1928,19.78,0.82,1.29,17.1,3.49,358.2,378.94,388.89,415.17,419.23,14.91,7357.25,23.36,479.82,21.76,27.39,0.02,1,8.11,24.03,4.16,15.33,63.82
9/1/1928,21.17,0.83,1.31,17.3,3.51,378.94,388.89,415.17,419.23,450.2,14.86,7808.67,23.48,483.94,23,28.87,0.02,1,8.02,25.51,3.92,16.14,63.26
10/1/1928,21.6,0.84,1.34,17.2,3.53,388.89,415.17,419.23,450.2,452.55,15.06,8039.46,24.04,496.88,23.58,29.5,0.01,1,8.08,25.82,3.87,16.18,62.67
11/1/1928,23.06,0.84,1.36,17.2,3.56,415.17,419.23,450.2,452.55,463.23,15.18,8609.03,24.43,506.61,25.12,31.34,0.01,1,8.09,27.34,3.66,16.99,62.14
12/1/1928,23.15,0.85,1.38,17.1,3.58,419.23,450.2,452.55,463.23,463.22,15.39,8719.77,24.99,519.8,25.3,31.47,0.01,1,8.14,27.24,3.67,16.78,61.59
1/1/1929,24.86,0.86,1.4,17.1,3.6,450.2,452.55,463.23,463.22,467.42,15.57,9390.86,25.34,528.47,27.08,33.59,0,1.01,8.15,28.91,3.46,17.77,61.47
2/1/1929,24.99,0.87,1.42,17.1,3.57,452.55,463.23,463.22,467.42,473.56,15.76,9467.35,25.68,537.2,27.13,33.56,0.01,1.01,8.2,28.72,3.48,17.62,61.35
3/1/1929,25.43,0.88,1.44,17,3.55,463.23,463.22,467.42,473.56,509.79,16.03,9718.66,26.19,549.56,27.68,34.13,0,1.01,8.29,28.9,3.46,17.68,61.2
4/1/1929,25.28,0.89,1.46,16.9,3.52,463.22,467.42,473.56,509.79,538.79,16.31,9747.01,26.7,561.76,27.57,33.9,0,1.01,8.38,28.4,3.52,17.35,61.08
5/1/1929,25.66,0.9,1.48,17,3.5,467.42,473.56,509.79,538.79,560.27,16.39,9864.08,26.89,567.4,27.7,33.97,0,1.01,8.37,28.51,3.51,17.38,60.98
6/1/1929,26.15,0.91,1.5,17.1,3.47,473.56,509.79,538.79,560.27,501.02,16.48,10022.63,27.07,573,27.94,34.17,0,1.01,8.36,28.74,3.48,17.49,60.87
7/1/1929,28.48,0.92,1.51,17.3,3.45,509.79,538.79,560.27,501.02,368.38,16.47,10818.52,27.1,575.11,29.93,36.51,0,1.01,8.31,30.96,3.23,18.81,60.77
8/1/1929,30.1,0.93,1.53,17.3,3.42,538.79,560.27,501.02,368.38,385.29,16.65,11463.34,27.44,583.83,31.48,38.29,0,1.01,8.35,32.37,3.09,19.63,60.67
9/1/1929,31.3,0.94,1.55,17.3,3.39,560.27,501.02,368.38,385.29,393.15,16.83,11950.18,27.78,592.55,32.56,39.5,-0.01,1.01,8.39,33.3,3,20.17,60.57
10/1/1929,27.99,0.95,1.57,17.3,3.37,501.02,368.38,385.29,393.15,420.24,17.01,10716.66,28.14,601.88,28.96,35.05,0,1,8.43,29.46,3.39,17.81,60.43
11/1/1929,20.58,0.96,1.59,17.3,3.34,368.38,385.29,393.15,420.24,438.67,17.18,7910.19,28.48,611.52,21.17,25.59,0.01,1,8.48,21.44,4.66,12.94,60.34
12/1/1929,21.4,0.97,1.61,17.2,3.32,385.29,393.15,420.24,438.67,463.78,17.46,8304.44,28.99,624.77,22.01,26.57,0,1,8.57,22.06,4.53,13.29,60.25
1/1/1930,21.71,0.97,1.56,17.1,3.29,393.15,420.24,438.67,463.78,438.67,17.58,8505.58,28.2,610,22.31,26.9,0,1,8.66,22.36,4.47,13.94,62.35
2/1/1930,23.07,0.97,1.5,17,3.29,420.24,438.67,463.78,438.67,396.67,17.7,9123.49,27.38,594.39,23.7,28.53,0,1,8.73,23.74,4.21,15.35,64.65
3/1/1930,23.94,0.97,1.45,16.9,3.3,438.67,463.78,438.67,396.67,392.87,17.82,9555.8,26.57,578.78,24.59,29.57,-0.01,1,8.81,24.62,4.06,16.51,67.07
4/1/1930,25.46,0.97,1.4,17,3.3,463.78,438.67,396.67,392.87,390.18,17.73,10134.93,25.45,556.11,25.84,31.04,-0.01,1,8.77,26.16,3.82,18.22,69.67
5/1/1930,23.94,0.97,1.34,16.9,3.31,438.67,396.67,392.87,390.18,387.65,17.85,9618.75,24.61,539.6,24.31,29.17,-0.01,1,8.85,24.57,4.07,17.83,72.54
6/1/1930,21.52,0.98,1.29,16.8,3.31,396.67,392.87,390.18,387.65,336.32,17.97,8730.74,23.78,523.36,21.87,26.24,-0.01,1,8.92,22.07,4.53,16.68,75.58
7/1/1930,21.06,0.98,1.24,16.6,3.32,392.87,390.18,387.65,336.32,313.82,18.2,8680.44,23.08,509.86,21.55,25.85,-0.01,1,9.05,21.58,4.63,17.03,78.88
8/1/1930,20.79,0.98,1.18,16.5,3.32,390.18,387.65,336.32,313.82,298.32,18.33,8654.84,22.2,492.48,21.3,25.56,-0.01,1,9.13,21.29,4.7,17.57,82.56
9/1/1930,20.78,0.98,1.13,16.6,3.32,387.65,336.32,313.82,298.32,311.23,18.24,8632.27,21.08,469.42,21.07,25.29,0,1,9.1,21.26,4.7,18.39,86.5
10/1/1930,17.92,0.98,1.08,16.5,3.33,336.32,313.82,298.32,311.23,339.26,18.36,7523.38,20.21,452.16,18.21,21.88,0,1,9.17,18.32,5.46,16.64,90.84
11/1/1930,16.62,0.98,1.02,16.4,3.33,313.82,298.32,311.23,339.26,347.98,18.49,7054.61,19.32,434.23,16.94,20.38,0.01,1,9.25,16.97,5.89,16.25,95.72
12/1/1930,15.51,0.98,0.97,16.1,3.34,298.32,311.23,339.26,347.98,316.86,18.85,6741.44,18.66,421.61,16.06,19.35,0.01,1,9.45,15.83,6.32,15.99,101.03
1/1/1931,15.98,0.97,0.94,15.9,3.34,311.23,339.26,347.98,316.86,290.04,18.83,7068.55,18.31,415.8,16.71,20.17,0.01,1,9.59,16.53,6.05,17,102.84
2/1/1931,17.2,0.95,0.91,15.7,3.37,339.26,347.98,316.86,290.04,284.45,18.8,7740.71,17.95,409.54,18.16,21.96,0.01,1,9.71,18.04,5.54,18.9,104.76
3/1/1931,17.53,0.94,0.88,15.6,3.4,347.98,316.86,290.04,284.45,293.88,18.66,7975.27,17.47,400.36,18.58,22.49,0,1,9.78,18.65,5.36,19.92,106.82
4/1/1931,15.86,0.93,0.85,15.5,3.43,316.86,290.04,284.45,293.88,285.06,18.51,7297.42,16.98,391.1,16.87,20.46,0.01,1,9.85,17.11,5.84,18.66,109.02
5/1/1931,14.33,0.91,0.82,15.3,3.45,290.04,284.45,293.88,285.06,244.23,18.49,6715.11,16.6,384.26,15.4,18.72,0.02,1,9.98,15.69,6.37,17.48,111.38
6/1/1931,13.87,0.9,0.79,15.1,3.48,284.45,293.88,285.06,244.23,213.03,18.46,6621.25,16.2,377.13,15.06,18.36,0.02,1,10.12,15.41,6.49,17.56,113.92
7/1/1931,14.33,0.89,0.76,15.1,3.51,293.88,285.06,244.23,213.03,218.88,18.18,6876.12,15.59,364.68,15.52,18.96,0.01,1,10.12,16.16,6.19,18.86,116.67
8/1/1931,13.9,0.87,0.73,15.1,3.54,285.06,244.23,213.03,218.88,179.01,17.91,6704.71,14.97,352.12,15.01,18.38,0.02,1,10.13,15.92,6.28,19.04,119.63
9/1/1931,11.83,0.86,0.7,15,3.57,244.23,213.03,218.88,179.01,179.74,17.75,5779.08,14.45,341.96,12.82,15.76,0.03,1,10.2,13.76,7.27,16.9,122.86
10/1/1931,10.25,0.85,0.67,14.9,3.6,213.03,218.88,179.01,179.74,180.75,17.6,5075.53,13.92,331.77,11.15,13.76,0.04,1,10.28,12.11,8.26,15.3,126.37
11/1/1931,10.39,0.83,0.64,14.7,3.62,218.88,179.01,179.74,180.75,182.71,17.55,5249.71,13.48,323.37,11.42,14.16,0.03,1,10.42,12.47,8.02,16.23,130.2
12/1/1931,8.44,0.82,0.61,14.6,3.65,179.01,179.74,180.75,182.71,139.91,17.39,4328.41,12.94,312.84,9.31,11.61,0.05,1,10.5,10.29,9.72,13.84,134.43
1/1/1932,8.3,0.79,0.59,14.3,3.68,179.74,180.75,182.71,139.91,124.55,17.18,4380.53,12.85,313.13,9.31,11.69,0.05,1.01,10.73,10.46,9.56,13.99,133.71
2/1/1932,8.23,0.77,0.58,14.1,3.65,180.75,182.71,139.91,124.55,108.61,16.84,4439.4,12.67,311.08,9.34,11.79,0.05,1.01,10.94,10.73,9.32,14.27,132.95
3/1/1932,8.26,0.74,0.56,14,3.62,182.71,139.91,124.55,108.61,114.08,16.37,4520.91,12.39,306.5,9.41,11.95,0.05,1.01,11.08,11.16,8.96,14.75,132.14
4/1/1932,6.28,0.71,0.54,13.9,3.59,139.91,124.55,108.61,114.08,172.73,15.89,3494.7,12.1,302.34,7.19,9.19,0.08,1.01,11.23,8.8,11.36,11.56,131.29
5/1/1932,5.51,0.69,0.53,13.7,3.56,124.55,108.61,114.08,172.73,190.89,15.52,3143.28,11.91,300.47,6.39,8.24,0.1,1.01,11.45,8.02,12.46,10.46,130.38
6/1/1932,4.77,0.66,0.51,13.6,3.53,108.61,114.08,172.73,190.89,165.78,15.03,2772.75,11.61,296.46,5.57,7.24,0.12,1.01,11.6,7.23,13.84,9.35,129.41
7/1/1932,5.01,0.63,0.49,13.6,3.5,114.08,172.73,190.89,165.78,165.39,14.42,2942.93,11.23,289.77,5.84,7.65,0.12,1.01,11.67,7.91,12.64,10.16,128.38
8/1/1932,7.53,0.61,0.48,13.5,3.46,172.73,190.89,165.78,165.39,161.22,13.92,4485.9,10.93,283.99,8.83,11.63,0.06,1.01,11.82,12.41,8.06,15.8,127.27
9/1/1932,8.26,0.58,0.46,13.4,3.43,190.89,165.78,165.39,161.22,170.2,13.4,4986.51,10.63,277.7,9.76,12.89,0.05,1.01,11.97,14.24,7.02,17.96,126.09
10/1/1932,7.12,0.55,0.44,13.3,3.4,165.78,165.39,161.22,170.2,152.4,12.88,4358.67,10.32,271.38,8.48,11.24,0.06,1.01,12.13,12.87,7.77,16.06,124.81
11/1/1932,7.05,0.53,0.43,13.2,3.37,165.39,161.22,170.2,152.4,153.11,12.36,4375.58,10.01,264.83,8.46,11.26,0.06,1.01,12.28,13.39,7.47,16.52,123.44
12/1/1932,6.82,0.5,0.41,13.1,3.34,161.22,170.2,152.4,153.11,169.34,11.82,4291.2,9.69,257.98,8.26,11.03,0.06,1.01,12.44,13.64,7.33,16.63,121.95
1/1/1933,7.09,0.5,0.41,12.9,3.31,170.2,152.4,153.11,169.34,218,11.88,4556.61,9.9,265.11,8.73,11.69,0.06,1,12.71,14.32,6.98,17.19,120
2/1/1933,6.25,0.49,0.42,12.7,3.29,152.4,153.11,169.34,218,253.34,11.95,4106.67,10.12,272.68,7.83,10.52,0.07,1,12.96,12.76,7.84,15.06,118.07
3/1/1933,6.23,0.49,0.42,12.6,3.28,153.11,169.34,218,253.34,265.47,11.92,4152.78,10.26,278.3,7.87,10.63,0.07,1,13.11,12.85,7.78,14.92,116.17
4/1/1933,6.89,0.48,0.42,12.6,3.26,169.34,218,253.34,265.47,250.32,11.8,4619.39,10.32,281.59,8.72,11.81,0.05,1,13.17,14.35,6.97,16.4,114.29
5/1/1933,8.87,0.48,0.42,12.6,3.25,218,253.34,265.47,250.32,248.21,11.67,5973.42,10.38,284.53,11.25,15.25,0.03,1,13.22,18.67,5.36,20.99,112.43
6/1/1933,10.39,0.47,0.43,12.7,3.23,253.34,265.47,250.32,248.21,224.04,11.46,6968.12,10.36,285.03,13.1,17.77,0.02,1,13.17,22.11,4.52,24.45,110.59
7/1/1933,11.23,0.47,0.43,13.1,3.22,265.47,250.32,248.21,224.04,229.44,10.99,7326.7,10.11,278.91,13.75,18.66,0.01,1,12.82,24.15,4.14,26.27,108.77
8/1/1933,10.67,0.46,0.43,13.2,3.2,250.32,248.21,224.04,229.44,233.89,10.79,6933.42,10.09,279.42,13,17.65,0.02,1,12.77,23.2,4.31,24.81,106.98
9/1/1933,10.58,0.46,0.43,13.2,3.18,248.21,224.04,229.44,233.89,247.27,10.67,6899.58,10.15,282.05,12.92,17.55,0.02,1,12.83,23.25,4.3,24.46,105.2
10/1/1933,9.55,0.45,0.44,13.2,3.17,224.04,229.44,233.89,247.27,263.57,10.56,6252.34,10.21,284.79,11.7,15.9,0.03,1,12.88,21.22,4.71,21.95,103.45
11/1/1933,9.78,0.45,0.44,13.2,3.15,229.44,233.89,247.27,263.57,250.06,10.44,6427.19,10.26,287.52,12.01,16.33,0.03,1,12.93,21.98,4.55,22.35,101.71
12/1/1933,9.97,0.44,0.44,13.2,3.14,233.89,247.27,263.57,250.06,254.26,10.32,6576.15,10.32,290.22,12.28,16.71,0.02,1,12.98,22.66,4.41,22.66,100
1/1/1934,10.54,0.44,0.44,13.2,3.12,247.27,263.57,250.06,254.26,228.41,10.34,6976.35,10.42,294.01,13.03,17.72,0.02,1,13.03,23.91,4.18,23.73,99.23
2/1/1934,11.32,0.44,0.45,13.3,3.09,263.57,250.06,254.26,228.41,229.71,10.28,7460.47,10.44,295.45,13.93,18.95,0.02,1,13,25.63,3.9,25.25,98.53
3/1/1934,10.74,0.44,0.45,13.3,3.07,250.06,254.26,228.41,229.71,218.85,10.3,7102.52,10.54,299.25,13.25,18.04,0.02,1,13.06,24.27,4.12,23.73,97.79
4/1/1934,10.92,0.44,0.46,13.3,3.04,254.26,228.41,229.71,218.85,210.3,10.32,7245.99,10.63,303.04,13.52,18.4,0.02,1,13.12,24.63,4.06,23.91,97.07
5/1/1934,9.81,0.44,0.46,13.3,3.01,228.41,229.71,218.85,210.3,202.2,10.34,6534.01,10.73,306.92,12.18,16.58,0.03,1,13.19,22.08,4.53,21.29,96.4
6/1/1934,9.94,0.45,0.47,13.4,2.98,229.71,218.85,210.3,202.2,205.3,10.28,6595.71,10.75,308.55,12.29,16.73,0.03,1,13.15,22.34,4.48,21.38,95.7
7/1/1934,9.47,0.45,0.47,13.4,2.96,218.85,210.3,202.2,205.3,211.03,10.3,6308.49,10.84,312.56,11.74,16,0.03,1,13.22,21.24,4.71,20.18,95.01
8/1/1934,9.1,0.45,0.47,13.4,2.93,210.3,202.2,205.3,211.03,214,10.32,6086.81,10.94,316.58,11.32,15.43,0.04,1,13.28,20.37,4.91,19.23,94.38
9/1/1934,8.88,0.45,0.48,13.6,2.9,202.2,205.3,211.03,214,210.85,10.19,5876.88,10.87,316.01,10.91,14.89,0.04,1,13.15,19.84,5.04,18.6,93.72
10/1/1934,8.95,0.45,0.48,13.5,2.87,205.3,211.03,214,210.85,202.98,10.28,5991.99,11.05,322.5,11.11,15.17,0.04,1,13.31,19.96,5.01,18.58,93.07
11/1/1934,9.2,0.45,0.49,13.5,2.85,211.03,214,210.85,202.98,190.1,10.3,6184.43,11.14,326.56,11.45,15.65,0.03,1,13.37,20.48,4.88,18.94,92.47
12/1/1934,9.26,0.45,0.49,13.4,2.82,214,210.85,202.98,190.1,202.86,10.4,6296.61,11.32,333.19,11.64,15.92,0.03,1,13.54,20.58,4.86,18.9,91.84
1/1/1935,9.26,0.45,0.57,13.6,2.79,210.85,202.98,190.1,202.86,218.79,10.25,6229.14,12.98,383.44,11.5,15.73,0.04,1,13.4,20.58,4.86,16.25,78.95
2/1/1935,8.98,0.45,0.65,13.7,2.78,202.98,190.1,202.86,218.79,228.75,10.17,6021.73,14.69,435.87,11.09,15.18,0.04,1,13.35,19.96,5.01,13.82,69.23
3/1/1935,8.41,0.45,0.73,13.7,2.77,190.1,202.86,218.79,228.75,240.73,10.17,5664.65,16.5,491.7,10.4,14.24,0.05,1,13.39,18.69,5.35,11.52,61.64
4/1/1935,9.04,0.45,0.76,13.8,2.76,202.86,218.79,228.75,240.73,257,10.02,6069.76,16.98,508.05,11.1,15.2,0.04,1,13.34,20.24,4.94,11.95,59.03
5/1/1935,9.75,0.44,0.78,13.8,2.74,218.79,228.75,240.73,257,262.43,9.95,6571.29,17.58,527.95,11.99,16.4,0.03,1,13.38,21.99,4.55,12.45,56.6
6/1/1935,10.12,0.44,0.81,13.7,2.73,228.75,240.73,257,262.43,269.44,9.95,6895.34,18.31,551.9,12.54,17.14,0.03,1,13.53,23,4.35,12.49,54.32
7/1/1935,10.65,0.44,0.79,13.7,2.72,240.73,257,262.43,269.44,292.62,9.95,7281.44,17.93,542.4,13.2,18.02,0.02,1,13.57,24.2,4.13,13.42,55.46
8/1/1935,11.37,0.44,0.78,13.7,2.71,257,262.43,269.44,292.62,292.62,9.95,7798.78,17.56,532.72,14.11,19.22,0.02,1,13.61,25.84,3.87,14.64,56.65
9/1/1935,11.61,0.44,0.76,13.7,2.7,262.43,269.44,292.62,292.62,308.77,9.95,7988.54,17.18,522.94,14.42,19.62,0.02,1,13.66,26.39,3.79,15.28,57.89
10/1/1935,11.92,0.45,0.76,13.7,2.69,269.44,292.62,292.62,308.77,326.5,10.17,8227.65,17.18,524.58,14.83,20.14,0.02,1,13.7,26.49,3.78,15.68,59.21
11/1/1935,13.04,0.46,0.76,13.8,2.67,292.62,292.62,308.77,326.5,335.89,10.32,8961.76,17.05,522.31,16.13,21.87,0.01,1,13.65,28.35,3.53,17.16,60.53
12/1/1935,13.04,0.47,0.76,13.8,2.66,292.62,308.77,326.5,335.89,336.34,10.55,8988.68,17.05,523.88,16.16,21.87,0.01,1,13.69,27.74,3.6,17.16,61.84
1/1/1936,13.76,0.48,0.77,13.8,2.65,308.77,326.5,335.89,336.34,318.49,10.77,9512.56,17.28,532.32,17.09,23.08,0.01,1,13.74,28.67,3.49,17.87,62.34
2/1/1936,14.55,0.49,0.78,13.8,2.65,326.5,335.89,336.34,318.49,329.64,11,10086.93,17.5,540.74,18.1,24.41,0,1,13.76,29.69,3.37,18.65,62.82
3/1/1936,14.86,0.5,0.79,13.7,2.66,335.89,336.34,318.49,329.64,346.65,11.3,10406.14,17.86,553.22,18.66,25.1,0,1,13.89,29.72,3.36,18.81,63.29
