date,spprice,dividend,earnings,infl,lrir10,realprice,realpricelag,realdividend,realtotalreturn,realearnings,realtrscaledearnings,CAPE,TRCAPE,excessCAPE,bond,realbond,dp,dy,ep,de,,
07/01/1926,12.62,0.65,1.24,17.50,3.51,223.32,233.50,11.55,4160.55,22.01,410.12,11.87,16.47,0.10,1.01,7.37,19.34,5.17,10.14,52.45,,
08/01/1926,13.12,0.66,1.24,17.40,3.48,233.50,235.70,11.75,4368.49,22.12,413.87,12.49,17.26,0.09,1.01,7.45,19.88,5.03,10.56,53.10,,
09/01/1926,13.32,0.67,1.24,17.50,3.45,235.70,229.09,11.81,4428.15,21.98,412.90,12.69,17.47,0.09,1.01,7.45,19.96,5.01,10.72,53.74,,
10/01/1926,13.02,0.68,1.24,17.60,3.43,229.09,230.77,11.88,4322.42,21.85,412.32,12.43,17.03,0.09,1.01,7.45,19.29,5.18,10.48,54.35,,
11/01/1926,13.19,0.68,1.24,17.70,3.40,230.77,236.01,11.94,4372.89,21.71,411.43,12.62,17.22,0.09,1.01,7.44,19.33,5.17,10.63,55.00,,
12/01/1926,13.49,0.69,1.24,17.70,3.37,236.01,237.12,12.07,4491.42,21.69,412.85,13.01,17.68,0.09,1.01,7.48,19.55,5.11,10.88,55.65,,
01/01/1927,13.40,0.70,1.23,17.50,3.34,237.12,243.11,12.33,4531.99,21.75,415.66,13.19,17.84,0.08,1.00,7.61,19.23,5.20,10.90,56.69,,
02/01/1927,13.66,0.70,1.22,17.40,3.34,243.11,248.27,12.52,4666.41,21.68,416.08,13.63,18.36,0.08,1.00,7.67,19.42,5.15,11.22,57.74,,
03/01/1927,13.87,0.71,1.21,17.30,3.34,248.27,254.36,12.71,4785.87,21.62,416.82,14.03,18.81,0.08,1.00,7.74,19.54,5.12,11.48,58.77,,
04/01/1927,14.21,0.72,1.20,17.30,3.34,254.36,261.62,12.83,4923.79,21.43,414.76,14.49,19.34,0.07,1.00,7.76,19.83,5.04,11.87,59.87,,
05/01/1927,14.70,0.72,1.19,17.40,3.34,261.62,261.99,12.87,5085.07,21.11,410.26,15.00,19.94,0.06,1.00,7.74,20.32,4.92,12.39,60.99,,
06/01/1927,14.89,0.73,1.18,17.60,3.34,261.99,272.44,12.84,5113.07,20.67,403.48,15.12,20.01,0.06,1.00,7.67,20.40,4.90,12.67,62.13,,
07/01/1927,15.22,0.74,1.16,17.30,3.34,272.44,288.61,13.19,5338.46,20.84,408.28,15.82,20.85,0.06,1.00,7.83,20.66,4.84,13.08,63.29,,
08/01/1927,16.03,0.74,1.15,17.20,3.33,288.61,303.23,13.38,5677.12,20.76,408.34,16.86,22.14,0.05,1.00,7.90,21.57,4.64,13.90,64.47,,
09/01/1927,16.94,0.75,1.14,17.30,3.33,303.23,296.86,13.43,5986.73,20.46,403.94,17.82,23.29,0.05,1.00,7.87,22.59,4.43,14.82,65.62,,
10/01/1927,16.68,0.76,1.13,17.40,3.33,296.86,305.37,13.47,5883.12,20.15,399.26,17.54,22.84,0.05,1.00,7.85,22.04,4.54,14.73,66.85,,
11/01/1927,17.06,0.76,1.12,17.30,3.33,305.37,312.53,13.66,6074.49,20.07,399.15,18.13,23.52,0.05,1.00,7.92,22.35,4.47,15.22,68.09,,
12/01/1927,17.46,0.77,1.11,17.30,3.33,312.53,313.79,13.78,6239.77,19.87,396.69,18.65,24.10,0.04,1.00,7.94,22.68,4.41,15.73,69.37,,
01/01/1928,17.53,0.78,1.13,17.30,3.33,313.79,313.65,13.90,6287.91,20.28,406.40,18.81,24.22,0.04,1.00,7.96,22.57,4.43,15.47,68.55,,
02/01/1928,17.32,0.78,1.16,17.10,3.35,313.65,330.50,14.19,6308.94,20.92,420.72,18.87,24.22,0.04,1.00,8.06,22.11,4.52,15.00,67.82,,
03/01/1928,18.25,0.79,1.18,17.10,3.38,330.50,351.32,14.31,6671.68,21.31,430.28,19.94,25.51,0.04,1.00,8.07,23.10,4.33,15.51,67.12,,
04/01/1928,19.40,0.80,1.20,17.10,3.40,351.32,360.08,14.43,7116.36,21.73,440.19,21.26,27.10,0.03,1.00,8.08,24.35,4.11,16.17,66.39,,
05/01/1928,20.00,0.80,1.22,17.20,3.42,360.08,344.44,14.46,7318.21,22.00,447.14,21.83,27.73,0.03,1.00,8.04,24.90,4.02,16.37,65.74,,
06/01/1928,19.02,0.81,1.25,17.10,3.44,344.44,346.98,14.67,7025.16,22.55,459.85,20.91,26.48,0.03,1.00,8.09,23.48,4.26,15.28,65.06,,
07/01/1928,19.16,0.82,1.27,17.10,3.47,346.98,358.20,14.79,7102.01,22.96,470.01,21.08,26.61,0.03,1.00,8.10,23.46,4.26,15.11,64.41,,
08/01/1928,19.78,0.82,1.29,17.10,3.49,358.20,378.94,14.91,7357.25,23.36,479.82,21.76,27.39,0.02,1.00,8.11,24.03,4.16,15.33,63.82,,
09/01/1928,21.17,0.83,1.31,17.30,3.51,378.94,388.89,14.86,7808.67,23.48,483.94,23.00,28.87,0.02,1.00,8.02,25.51,3.92,16.14,63.26,,
10/01/1928,21.60,0.84,1.34,17.20,3.53,388.89,415.17,15.06,8039.46,24.04,496.88,23.58,29.50,0.01,1.00,8.08,25.82,3.87,16.18,62.67,,
11/01/1928,23.06,0.84,1.36,17.20,3.56,415.17,419.23,15.18,8609.03,24.43,506.61,25.12,31.34,0.01,1.00,8.09,27.34,3.66,16.99,62.14,,
12/01/1928,23.15,0.85,1.38,17.10,3.58,419.23,450.20,15.39,8719.77,24.99,519.80,25.30,31.47,0.01,1.00,8.14,27.24,3.67,16.78,61.59,,
01/01/1929,24.86,0.86,1.40,17.10,3.60,450.20,452.55,15.57,9390.86,25.34,528.47,27.08,33.59,0.00,1.01,8.15,28.91,3.46,17.77,61.47,,
02/01/1929,24.99,0.87,1.42,17.10,3.57,452.55,463.23,15.76,9467.35,25.68,537.20,27.13,33.56,0.01,1.01,8.20,28.72,3.48,17.62,61.35,,
03/01/1929,25.43,0.88,1.44,17.00,3.55,463.23,463.22,16.03,9718.66,26.19,549.56,27.68,34.13,0.00,1.01,8.29,28.90,3.46,17.68,61.20,,
04/01/1929,25.28,0.89,1.46,16.90,3.52,463.22,467.42,16.31,9747.01,26.70,561.76,27.57,33.90,0.00,1.01,8.38,28.40,3.52,17.35,61.08,,
05/01/1929,25.66,0.90,1.48,17.00,3.50,467.42,473.56,16.39,9864.08,26.89,567.40,27.70,33.97,0.00,1.01,8.37,28.51,3.51,17.38,60.98,,
06/01/1929,26.15,0.91,1.50,17.10,3.47,473.56,509.79,16.48,10022.63,27.07,573.00,27.94,34.17,0.00,1.01,8.36,28.74,3.48,17.49,60.87,,
07/01/1929,28.48,0.92,1.51,17.30,3.45,509.79,538.79,16.47,10818.52,27.10,575.11,29.93,36.51,0.00,1.01,8.31,30.96,3.23,18.81,60.77,,
08/01/1929,30.10,0.93,1.53,17.30,3.42,538.79,560.27,16.65,11463.34,27.44,583.83,31.48,38.29,0.00,1.01,8.35,32.37,3.09,19.63,60.67,,
09/01/1929,31.30,0.94,1.55,17.30,3.39,560.27,501.02,16.83,11950.18,27.78,592.55,32.56,39.50,-0.01,1.01,8.39,33.30,3.00,20.17,60.57,,
10/01/1929,27.99,0.95,1.57,17.30,3.37,501.02,368.38,17.01,10716.66,28.14,601.88,28.96,35.05,0.00,1.00,8.43,29.46,3.39,17.81,60.43,,
11/01/1929,20.58,0.96,1.59,17.30,3.34,368.38,385.29,17.18,7910.19,28.48,611.52,21.17,25.59,0.01,1.00,8.48,21.44,4.66,12.94,60.34,,
12/01/1929,21.40,0.97,1.61,17.20,3.32,385.29,393.15,17.46,8304.44,28.99,624.77,22.01,26.57,0.00,1.00,8.57,22.06,4.53,13.29,60.25,,
01/01/1930,21.71,0.97,1.56,17.10,3.29,393.15,420.24,17.58,8505.58,28.20,610.00,22.31,26.90,0.00,1.00,8.66,22.36,4.47,13.94,62.35,,
02/01/1930,23.07,0.97,1.50,17.00,3.29,420.24,438.67,17.70,9123.49,27.38,594.39,23.70,28.53,0.00,1.00,8.73,23.74,4.21,15.35,64.65,,
03/01/1930,23.94,0.97,1.45,16.90,3.30,438.67,463.78,17.82,9555.80,26.57,578.78,24.59,29.57,-0.01,1.00,8.81,24.62,4.06,16.51,67.07,,
04/01/1930,25.46,0.97,1.40,17.00,3.30,463.78,438.67,17.73,10134.93,25.45,556.11,25.84,31.04,-0.01,1.00,8.77,26.16,3.82,18.22,69.67,,
05/01/1930,23.94,0.97,1.34,16.90,3.31,438.67,396.67,17.85,9618.75,24.61,539.60,24.31,29.17,-0.01,1.00,8.85,24.57,4.07,17.83,72.54,,
06/01/1930,21.52,0.98,1.29,16.80,3.31,396.67,392.87,17.97,8730.74,23.78,523.36,21.87,26.24,-0.01,1.00,8.92,22.07,4.53,16.68,75.58,,
07/01/1930,21.06,0.98,1.24,16.60,3.32,392.87,390.18,18.20,8680.44,23.08,509.86,21.55,25.85,-0.01,1.00,9.05,21.58,4.63,17.03,78.88,,
08/01/1930,20.79,0.98,1.18,16.50,3.32,390.18,387.65,18.33,8654.84,22.20,492.48,21.30,25.56,-0.01,1.00,9.13,21.29,4.70,17.57,82.56,,
09/01/1930,20.78,0.98,1.13,16.60,3.32,387.65,336.32,18.24,8632.27,21.08,469.42,21.07,25.29,0.00,1.00,9.10,21.26,4.70,18.39,86.50,,
10/01/1930,17.92,0.98,1.08,16.50,3.33,336.32,313.82,18.36,7523.38,20.21,452.16,18.21,21.88,0.00,1.00,9.17,18.32,5.46,16.64,90.84,,
11/01/1930,16.62,0.98,1.02,16.40,3.33,313.82,298.32,18.49,7054.61,19.32,434.23,16.94,20.38,0.01,1.00,9.25,16.97,5.89,16.25,95.72,,
12/01/1930,15.51,0.98,0.97,16.10,3.34,298.32,311.23,18.85,6741.44,18.66,421.61,16.06,19.35,0.01,1.00,9.45,15.83,6.32,15.99,101.03,,
01/01/1931,15.98,0.97,0.94,15.90,3.34,311.23,339.26,18.83,7068.55,18.31,415.80,16.71,20.17,0.01,1.00,9.59,16.53,6.05,17.00,102.84,,
02/01/1931,17.20,0.95,0.91,15.70,3.37,339.26,347.98,18.80,7740.71,17.95,409.54,18.16,21.96,0.01,1.00,9.71,18.04,5.54,18.90,104.76,,
03/01/1931,17.53,0.94,0.88,15.60,3.40,347.98,316.86,18.66,7975.27,17.47,400.36,18.58,22.49,0.00,1.00,9.78,18.65,5.36,19.92,106.82,,
04/01/1931,15.86,0.93,0.85,15.50,3.43,316.86,290.04,18.51,7297.42,16.98,391.10,16.87,20.46,0.01,1.00,9.85,17.11,5.84,18.66,109.02,,
05/01/1931,14.33,0.91,0.82,15.30,3.45,290.04,284.45,18.49,6715.11,16.60,384.26,15.40,18.72,0.02,1.00,9.98,15.69,6.37,17.48,111.38,,
06/01/1931,13.87,0.90,0.79,15.10,3.48,284.45,293.88,18.46,6621.25,16.20,377.13,15.06,18.36,0.02,1.00,10.12,15.41,6.49,17.56,113.92,,
07/01/1931,14.33,0.89,0.76,15.10,3.51,293.88,285.06,18.18,6876.12,15.59,364.68,15.52,18.96,0.01,1.00,10.12,16.16,6.19,18.86,116.67,,
08/01/1931,13.90,0.87,0.73,15.10,3.54,285.06,244.23,17.91,6704.71,14.97,352.12,15.01,18.38,0.02,1.00,10.13,15.92,6.28,19.04,119.63,,
09/01/1931,11.83,0.86,0.70,15.00,3.57,244.23,213.03,17.75,5779.08,14.45,341.96,12.82,15.76,0.03,1.00,10.20,13.76,7.27,16.90,122.86,,
10/01/1931,10.25,0.85,0.67,14.90,3.60,213.03,218.88,17.60,5075.53,13.92,331.77,11.15,13.76,0.04,1.00,10.28,12.11,8.26,15.30,126.37,,
11/01/1931,10.39,0.83,0.64,14.70,3.62,218.88,179.01,17.55,5249.71,13.48,323.37,11.42,14.16,0.03,1.00,10.42,12.47,8.02,16.23,130.20,,
12/01/1931,8.44,0.82,0.61,14.60,3.65,179.01,179.74,17.39,4328.41,12.94,312.84,9.31,11.61,0.05,1.00,10.50,10.29,9.72,13.84,134.43,,
01/01/1932,8.30,0.79,0.59,14.30,3.68,179.74,180.75,17.18,4380.53,12.85,313.13,9.31,11.69,0.05,1.01,10.73,10.46,9.56,13.99,133.71,,
02/01/1932,8.23,0.77,0.58,14.10,3.65,180.75,182.71,16.84,4439.40,12.67,311.08,9.34,11.79,0.05,1.01,10.94,10.73,9.32,14.27,132.95,,
03/01/1932,8.26,0.74,0.56,14.00,3.62,182.71,139.91,16.37,4520.91,12.39,306.50,9.41,11.95,0.05,1.01,11.08,11.16,8.96,14.75,132.14,,
04/01/1932,6.28,0.71,0.54,13.90,3.59,139.91,124.55,15.89,3494.70,12.10,302.34,7.19,9.19,0.08,1.01,11.23,8.80,11.36,11.56,131.29,,
05/01/1932,5.51,0.69,0.53,13.70,3.56,124.55,108.61,15.52,3143.28,11.91,300.47,6.39,8.24,0.10,1.01,11.45,8.02,12.46,10.46,130.38,,
06/01/1932,4.77,0.66,0.51,13.60,3.53,108.61,114.08,15.03,2772.75,11.61,296.46,5.57,7.24,0.12,1.01,11.60,7.23,13.84,9.35,129.41,,
07/01/1932,5.01,0.63,0.49,13.60,3.50,114.08,172.73,14.42,2942.93,11.23,289.77,5.84,7.65,0.12,1.01,11.67,7.91,12.64,10.16,128.38,,
08/01/1932,7.53,0.61,0.48,13.50,3.46,172.73,190.89,13.92,4485.90,10.93,283.99,8.83,11.63,0.06,1.01,11.82,12.41,8.06,15.80,127.27,,
09/01/1932,8.26,0.58,0.46,13.40,3.43,190.89,165.78,13.40,4986.51,10.63,277.70,9.76,12.89,0.05,1.01,11.97,14.24,7.02,17.96,126.09,,
10/01/1932,7.12,0.55,0.44,13.30,3.40,165.78,165.39,12.88,4358.67,10.32,271.38,8.48,11.24,0.06,1.01,12.13,12.87,7.77,16.06,124.81,,
11/01/1932,7.05,0.53,0.43,13.20,3.37,165.39,161.22,12.36,4375.58,10.01,264.83,8.46,11.26,0.06,1.01,12.28,13.39,7.47,16.52,123.44,,
12/01/1932,6.82,0.50,0.41,13.10,3.34,161.22,170.20,11.82,4291.20,9.69,257.98,8.26,11.03,0.06,1.01,12.44,13.64,7.33,16.63,121.95,,
01/01/1933,7.09,0.50,0.41,12.90,3.31,170.20,152.40,11.88,4556.61,9.90,265.11,8.73,11.69,0.06,1.00,12.71,14.32,6.98,17.19,120.00,,
02/01/1933,6.25,0.49,0.42,12.70,3.29,152.40,153.11,11.95,4106.67,10.12,272.68,7.83,10.52,0.07,1.00,12.96,12.76,7.84,15.06,118.07,,
03/01/1933,6.23,0.49,0.42,12.60,3.28,153.11,169.34,11.92,4152.78,10.26,278.30,7.87,10.63,0.07,1.00,13.11,12.85,7.78,14.92,116.17,,
04/01/1933,6.89,0.48,0.42,12.60,3.26,169.34,218.00,11.80,4619.39,10.32,281.59,8.72,11.81,0.05,1.00,13.17,14.35,6.97,16.40,114.29,,
05/01/1933,8.87,0.48,0.42,12.60,3.25,218.00,253.34,11.67,5973.42,10.38,284.53,11.25,15.25,0.03,1.00,13.22,18.67,5.36,20.99,112.43,,
06/01/1933,10.39,0.47,0.43,12.70,3.23,253.34,265.47,11.46,6968.12,10.36,285.03,13.10,17.77,0.02,1.00,13.17,22.11,4.52,24.45,110.59,,
07/01/1933,11.23,0.47,0.43,13.10,3.22,265.47,250.32,10.99,7326.70,10.11,278.91,13.75,18.66,0.01,1.00,12.82,24.15,4.14,26.27,108.77,,
08/01/1933,10.67,0.46,0.43,13.20,3.20,250.32,248.21,10.79,6933.42,10.09,279.42,13.00,17.65,0.02,1.00,12.77,23.20,4.31,24.81,106.98,,
09/01/1933,10.58,0.46,0.43,13.20,3.18,248.21,224.04,10.67,6899.58,10.15,282.05,12.92,17.55,0.02,1.00,12.83,23.25,4.30,24.46,105.20,,
10/01/1933,9.55,0.45,0.44,13.20,3.17,224.04,229.44,10.56,6252.34,10.21,284.79,11.70,15.90,0.03,1.00,12.88,21.22,4.71,21.95,103.45,,
11/01/1933,9.78,0.45,0.44,13.20,3.15,229.44,233.89,10.44,6427.19,10.26,287.52,12.01,16.33,0.03,1.00,12.93,21.98,4.55,22.35,101.71,,
12/01/1933,9.97,0.44,0.44,13.20,3.14,233.89,247.27,10.32,6576.15,10.32,290.22,12.28,16.71,0.02,1.00,12.98,22.66,4.41,22.66,100.00,,
01/01/1934,10.54,0.44,0.44,13.20,3.12,247.27,263.57,10.34,6976.35,10.42,294.01,13.03,17.72,0.02,1.00,13.03,23.91,4.18,23.73,99.23,,
02/01/1934,11.32,0.44,0.45,13.30,3.09,263.57,250.06,10.28,7460.47,10.44,295.45,13.93,18.95,0.02,1.00,13.00,25.63,3.90,25.25,98.53,,
03/01/1934,10.74,0.44,0.45,13.30,3.07,250.06,254.26,10.30,7102.52,10.54,299.25,13.25,18.04,0.02,1.00,13.06,24.27,4.12,23.73,97.79,,
04/01/1934,10.92,0.44,0.46,13.30,3.04,254.26,228.41,10.32,7245.99,10.63,303.04,13.52,18.40,0.02,1.00,13.12,24.63,4.06,23.91,97.07,,
05/01/1934,9.81,0.44,0.46,13.30,3.01,228.41,229.71,10.34,6534.01,10.73,306.92,12.18,16.58,0.03,1.00,13.19,22.08,4.53,21.29,96.40,,
06/01/1934,9.94,0.45,0.47,13.40,2.98,229.71,218.85,10.28,6595.71,10.75,308.55,12.29,16.73,0.03,1.00,13.15,22.34,4.48,21.38,95.70,,
07/01/1934,9.47,0.45,0.47,13.40,2.96,218.85,210.30,10.30,6308.49,10.84,312.56,11.74,16.00,0.03,1.00,13.22,21.24,4.71,20.18,95.01,,
08/01/1934,9.10,0.45,0.47,13.40,2.93,210.30,202.20,10.32,6086.81,10.94,316.58,11.32,15.43,0.04,1.00,13.28,20.37,4.91,19.23,94.38,,
09/01/1934,8.88,0.45,0.48,13.60,2.90,202.20,205.30,10.19,5876.88,10.87,316.01,10.91,14.89,0.04,1.00,13.15,19.84,5.04,18.60,93.72,,
10/01/1934,8.95,0.45,0.48,13.50,2.87,205.30,211.03,10.28,5991.99,11.05,322.50,11.11,15.17,0.04,1.00,13.31,19.96,5.01,18.58,93.07,,
11/01/1934,9.20,0.45,0.49,13.50,2.85,211.03,214.00,10.30,6184.43,11.14,326.56,11.45,15.65,0.03,1.00,13.37,20.48,4.88,18.94,92.47,,
12/01/1934,9.26,0.45,0.49,13.40,2.82,214.00,210.85,10.40,6296.61,11.32,333.19,11.64,15.92,0.03,1.00,13.54,20.58,4.86,18.90,91.84,,
01/01/1935,9.26,0.45,0.57,13.60,2.79,210.85,202.98,10.25,6229.14,12.98,383.44,11.50,15.73,0.04,1.00,13.40,20.58,4.86,16.25,78.95,,
02/01/1935,8.98,0.45,0.65,13.70,2.78,202.98,190.10,10.17,6021.73,14.69,435.87,11.09,15.18,0.04,1.00,13.35,19.96,5.01,13.82,69.23,,
03/01/1935,8.41,0.45,0.73,13.70,2.77,190.10,202.86,10.17,5664.65,16.50,491.70,10.40,14.24,0.05,1.00,13.39,18.69,5.35,11.52,61.64,,
04/01/1935,9.04,0.45,0.76,13.80,2.76,202.86,218.79,10.02,6069.76,16.98,508.05,11.10,15.20,0.04,1.00,13.34,20.24,4.94,11.95,59.03,,
05/01/1935,9.75,0.44,0.78,13.80,2.74,218.79,228.75,9.95,6571.29,17.58,527.95,11.99,16.40,0.03,1.00,13.38,21.99,4.55,12.45,56.60,,
06/01/1935,10.12,0.44,0.81,13.70,2.73,228.75,240.73,9.95,6895.34,18.31,551.90,12.54,17.14,0.03,1.00,13.53,23.00,4.35,12.49,54.32,,
07/01/1935,10.65,0.44,0.79,13.70,2.72,240.73,257.00,9.95,7281.44,17.93,542.40,13.20,18.02,0.02,1.00,13.57,24.20,4.13,13.42,55.46,,
08/01/1935,11.37,0.44,0.78,13.70,2.71,257.00,262.43,9.95,7798.78,17.56,532.72,14.11,19.22,0.02,1.00,13.61,25.84,3.87,14.64,56.65,,
09/01/1935,11.61,0.44,0.76,13.70,2.70,262.43,269.44,9.95,7988.54,17.18,522.94,14.42,19.62,0.02,1.00,13.66,26.39,3.79,15.28,57.89,,
10/01/1935,11.92,0.45,0.76,13.70,2.69,269.44,292.62,10.17,8227.65,17.18,524.58,14.83,20.14,0.02,1.00,13.70,26.49,3.78,15.68,59.21,,
11/01/1935,13.04,0.46,0.76,13.80,2.67,292.62,292.62,10.32,8961.76,17.05,522.31,16.13,21.87,0.01,1.00,13.65,28.35,3.53,17.16,60.53,,
12/01/1935,13.04,0.47,0.76,13.80,2.66,292.62,308.77,10.55,8988.68,17.05,523.88,16.16,21.87,0.01,1.00,13.69,27.74,3.60,17.16,61.84,,
01/01/1936,13.76,0.48,0.77,13.80,2.65,308.77,326.50,10.77,9512.56,17.28,532.32,17.09,23.08,0.01,1.00,13.74,28.67,3.49,17.87,62.34,,
02/01/1936,14.55,0.49,0.78,13.80,2.65,326.50,335.89,11.00,10086.93,17.50,540.74,18.10,24.41,0.00,1.00,13.76,29.69,3.37,18.65,62.82,,
03/01/1936,14.86,0.50,0.79,13.70,2.66,335.89,336.34,11.30,10406.14,17.86,553.22,18.66,25.10,0.00,1.00,13.89,29.72,3.36,18.81,63.29,,
04/01/1936,14.88,0.52,0.82,13.70,2.66,336.34,318.49,11.68,10450.29,18.54,575.89,18.72,25.13,0.00,1.00,13.92,28.80,3.47,18.15,63.01,,
05/01/1936,14.09,0.53,0.85,13.70,2.66,318.49,329.64,12.06,9926.68,19.21,598.84,17.75,23.79,0.00,1.00,13.95,26.42,3.79,16.58,62.75,,
06/01/1936,14.69,0.55,0.88,13.80,2.66,329.64,346.65,12.34,10306.46,19.75,617.41,18.39,24.60,0.00,1.00,13.87,26.71,3.74,16.69,62.50,,
07/01/1936,15.56,0.57,0.90,13.90,2.67,346.65,351.03,12.70,10871.39,20.05,628.81,19.36,25.84,0.00,1.00,13.80,27.30,3.66,17.29,63.33,,
08/01/1936,15.87,0.59,0.92,14.00,2.67,351.03,355.01,13.05,11042.89,20.35,640.17,19.62,26.13,0.00,1.00,13.73,26.90,3.72,17.25,64.13,,
09/01/1936,16.05,0.61,0.94,14.00,2.67,355.01,373.60,13.49,11203.51,20.79,656.16,19.86,26.40,0.00,1.00,13.76,26.31,3.80,17.07,64.89,,
10/01/1936,16.89,0.65,0.97,14.00,2.67,373.60,383.99,14.30,11827.48,21.38,676.92,20.91,27.73,0.00,1.00,13.79,26.12,3.83,17.47,66.90,,
11/01/1936,17.36,0.68,0.99,14.00,2.68,383.99,377.36,15.11,12196.48,21.97,697.88,21.50,28.45,0.00,1.00,13.81,25.40,3.94,17.48,68.79,,
12/01/1936,17.06,0.72,1.02,14.00,2.68,377.36,386.32,15.93,12027.87,22.56,719.13,21.13,27.90,0.00,1.00,13.84,23.69,4.22,16.73,70.59,,
01/01/1937,17.59,0.73,1.05,14.10,2.68,386.32,397.74,16.03,12356.17,23.06,737.58,21.62,28.50,0.00,1.00,13.77,24.10,4.15,16.75,69.52,,
02/01/1937,18.11,0.74,1.08,14.10,2.67,397.74,394.50,16.25,12764.76,23.72,761.23,22.24,29.26,0.00,1.00,13.81,24.47,4.09,16.77,68.52,,
03/01/1937,18.09,0.75,1.11,14.20,2.66,394.50,368.36,16.36,12704.61,24.21,779.55,22.04,28.93,0.00,1.00,13.76,24.12,4.15,16.30,67.57,,
04/01/1937,17.01,0.78,1.13,14.30,2.65,368.36,349.45,16.89,11907.92,24.47,791.06,20.56,26.93,0.00,1.00,13.71,21.81,4.59,15.05,69.03,,
05/01/1937,16.25,0.81,1.15,14.40,2.64,349.45,336.34,17.42,11343.80,24.73,802.79,19.47,25.47,0.01,1.00,13.65,20.06,4.98,14.13,70.43,,
06/01/1937,15.64,0.84,1.17,14.40,2.63,336.34,353.88,18.06,10966.84,25.16,820.41,18.71,24.45,0.01,1.00,13.69,18.62,5.37,13.37,71.79,,
07/01/1937,16.57,0.82,1.19,14.50,2.62,353.88,357.51,17.44,11586.22,25.34,829.75,19.65,25.63,0.01,1.00,13.64,20.29,4.93,13.96,68.82,,
08/01/1937,16.74,0.79,1.20,14.50,2.61,357.51,304.79,16.94,11751.32,25.70,844.73,19.81,25.79,0.01,1.00,13.68,21.10,4.74,13.91,65.93,,
09/01/1937,14.37,0.77,1.22,14.60,2.60,304.79,260.46,16.33,10063.24,25.88,854.36,16.85,21.91,0.02,1.00,13.63,18.66,5.36,11.78,63.11,,
10/01/1937,12.28,0.78,1.19,14.60,2.59,260.46,239.19,16.54,8645.15,25.24,837.76,14.36,18.67,0.03,1.00,13.67,15.74,6.35,10.32,65.55,,
11/01/1937,11.20,0.79,1.16,14.50,2.58,239.19,236.98,16.87,7985.87,24.77,827.11,13.16,17.11,0.03,1.00,13.81,14.18,7.05,9.66,68.10,,
12/01/1937,11.02,0.80,1.13,14.40,2.57,236.98,246.65,17.20,7959.95,24.30,816.22,13.01,16.93,0.03,1.00,13.95,13.78,7.26,9.75,70.80,,
01/01/1938,11.31,0.79,1.08,14.20,2.56,246.65,242.47,17.30,8332.91,23.48,793.26,13.51,17.59,0.03,1.00,14.19,14.26,7.01,10.50,73.68,,
02/01/1938,11.04,0.79,1.02,14.10,2.54,242.47,226.43,17.28,8240.32,22.47,763.82,13.26,17.28,0.03,1.00,14.34,14.03,7.13,10.79,76.87,,
03/01/1938,10.31,0.78,0.97,14.10,2.53,226.43,215.68,17.13,7743.96,21.30,728.58,12.38,16.14,0.04,1.00,14.39,13.22,7.57,10.63,80.41,,
04/01/1938,9.89,0.77,0.90,14.20,2.51,215.68,219.19,16.72,7423.83,19.70,678.08,11.79,15.39,0.04,1.00,14.34,12.90,7.75,10.95,84.87,,
05/01/1938,9.98,0.75,0.84,14.10,2.49,219.19,224.24,16.55,7591.97,18.38,636.47,11.99,15.68,0.04,1.00,14.49,13.25,7.55,11.93,90.04,,
06/01/1938,10.21,0.74,0.77,14.10,2.48,224.24,268.82,16.25,7813.85,16.91,589.29,12.29,16.08,0.04,1.00,14.54,13.80,7.25,13.26,96.10,,
07/01/1938,12.24,0.71,0.72,14.10,2.46,268.82,270.36,15.67,9412.93,15.81,553.70,14.77,19.33,0.02,1.00,14.59,17.16,5.83,17.00,99.07,,
08/01/1938,12.31,0.69,0.67,14.10,2.44,270.36,258.06,15.08,9510.77,14.71,517.65,14.90,19.51,0.02,1.00,14.65,17.93,5.58,18.37,102.49,,
09/01/1938,11.75,0.66,0.62,14.10,2.43,258.06,288.88,14.50,9120.60,13.62,481.26,14.28,18.69,0.03,1.00,14.70,17.80,5.62,18.95,106.45,,
10/01/1938,13.06,0.61,0.63,14.00,2.41,288.88,289.10,13.49,10249.60,13.86,491.81,16.06,21.01,0.02,1.00,14.85,21.41,4.67,20.84,97.34,,
11/01/1938,13.07,0.56,0.63,14.00,2.39,289.10,280.69,12.39,10294.07,14.01,498.82,16.15,21.10,0.02,1.00,14.90,23.34,4.28,20.64,88.42,,
12/01/1938,12.69,0.51,0.64,14.00,2.38,280.69,276.49,11.28,10028.25,14.16,505.76,15.76,20.56,0.02,1.00,14.96,24.88,4.02,19.83,79.69,,
01/01/1939,12.50,0.51,0.66,14.00,2.36,276.49,276.25,11.35,9911.91,14.67,525.99,15.60,20.32,0.02,1.00,15.01,24.35,4.11,18.84,77.39,,
02/01/1939,12.40,0.52,0.69,13.90,2.35,276.25,276.03,11.51,9937.74,15.30,550.32,15.66,20.38,0.02,1.00,15.16,24.00,4.17,18.06,75.24,,
03/01/1939,12.39,0.52,0.71,13.90,2.34,276.03,243.02,11.58,9964.46,15.82,571.01,15.73,20.43,0.02,1.00,15.21,23.83,4.20,17.45,73.24,,
04/01/1939,10.83,0.52,0.73,13.80,2.32,243.02,252.00,11.74,8808.29,16.31,591.02,13.92,18.05,0.03,1.00,15.37,20.69,4.83,14.90,72.02,,
